일,캠페인 이름,광고 세트 이름,광고 이름,게재 상태,게재 수준,광고 세트 이름,기여 설정,결과 유형,결과,도달,노출,링크 클릭,지출 금액 (KRW),ThruPlay,결과당 비용,품질 순위,참여율 순위,전환율 순위,웹사이트 구매,웹사이트 문의,보고 시작,보고 종료
2026-05-10,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,54,59,,143,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,2,2,,12,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,14,1232,1548,14,5739,,409.93,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,A_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,5,5,,108,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,A_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,14,14,,87,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,02_ieltsacdemy_trf (수도권),02-2_ieltsacdemy_trf_260408 (수도권),i_trf_ieltsfreeleveltest_260408,inactive,ad,02-2_ieltsacdemy_trf_260408 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,14,14,,43,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,02_ieltsacdemy_trf (수도권),02-2_ieltsacdemy_trf_260408 (수도권),i_trf_ieltsfreeleveltest_260408,inactive,ad,02-2_ieltsacdemy_trf_260408 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,3,206,216,3,851,,283.67,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,2,2,,5,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_review_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,2,2,,2,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,4,4,6,,9,,2250,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_review_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,6,542,613,8,2453,,408.83,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-3_ieltsacdemy_cv_260408 (수도권),i_cv_ieltsfreeleveltest_260408,not_delivering,ad,03-3_ieltsacdemy_cv_260408 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,3,3,,8,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,9,10,,87,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,2135,2135,2868,1,2667,,1249.18,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,13,13,16,,16,,1230.77,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,7,7,10,,10,,1428.57,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,1,228,340,4,14864,,14864,-,-,-,,1,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,719,1101,8,15306,,,-,-,-,3,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,17,20,,225,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,3,3,,45,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,5,5,,23,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_professional_instructor_260423,inactive,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,7,7,1,19,1,19,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_professional_instructor_260423,inactive,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,27,28,1,315,,315,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-3_ieltsacdemy_cv_260408 (수도권),i_cv_ieltsfreeleveltest_260408,not_delivering,ad,03-3_ieltsacdemy_cv_260408 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,129,160,2,915,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-3_ieltsacdemy_cv_260408 (수도권),i_cv_ieltsfreeleveltest_260408,not_delivering,ad,03-3_ieltsacdemy_cv_260408 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,100,125,1,928,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-3_ieltsacdemy_cv_260408 (수도권),i_cv_ieltsfreeleveltest_260408,not_delivering,ad,03-3_ieltsacdemy_cv_260408 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,12,12,,37,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,873,873,1240,2,1350,,1546.39,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-3_ieltsacdemy_cv_260408 (수도권),i_cv_ieltsfreeleveltest_260408,not_delivering,ad,03-3_ieltsacdemy_cv_260408 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,5,7,,39,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_satisfaction93.4_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,4,4,,18,1,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,20,23,,192,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,40,47,1,458,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,1,971,1121,6,12263,10,12263,-,-,-,,1,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,1,4060,4543,20,34123,34,34123,-,-,-,,1,2026-05-10,2026-05-10
2026-05-10,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,55,55,1,207,,207,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_professional_instructor_260423,inactive,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,4,4,,38,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_satisfaction93.4_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,2,2,,12,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_satisfaction93.4_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,1,1,1,,2,,2000,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_professional_instructor_260423,inactive,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,149,149,153,,96,,644.3,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_professional_instructor_260423,inactive,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,86,86,92,,75,4,872.09,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_professional_instructor_260423,inactive,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,2,2,,97,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_professional_instructor_260423,inactive,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,1,1,,10,,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_professional_instructor_260423,inactive,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,52,61,,781,2,,-,-,-,,,2026-05-10,2026-05-10
2026-05-10,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_professional_instructor_260423,inactive,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,133,144,6,2111,6,,-,-,-,,,2026-05-10,2026-05-10
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,265,322,2,3784,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,756,934,5,7968,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규2_260122,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,2,2,,25,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규2_260122,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,2,2,,13,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규2_260122,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,29,29,1,199,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,20,21,,119,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규2_260122,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,154,165,1,1502,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,23,23,24,,23,,1000,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,38,38,42,,35,,921.05,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_review_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,11,14,,25,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_review_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,8,762,876,9,3514,,439.25,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,1,1,,4,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,13,14,,118,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,37,37,,325,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,B_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,4,4,,29,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-2_ieltsacdemy_trf_260408 (수도권),i_trf_ieltsfreeleveltest_260408,inactive,ad,02-2_ieltsacdemy_trf_260408 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,5,650,701,5,2631,,526.2,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-2_ieltsacdemy_trf_260408 (수도권),i_trf_ieltsfreeleveltest_260408,inactive,ad,02-2_ieltsacdemy_trf_260408 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,87,94,,425,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,163,173,2,709,,709,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,17,1440,1545,20,5442,,320.12,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,1,,2,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,1,,7,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,12,13,,229,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,1,1,,1,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,15,778,831,19,7159,15,477.27,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,152,159,1,666,1,666,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,7,7,,51,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,2,,34,,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,1026,1176,2,12059,9,,-,-,-,,,2026-05-09,2026-05-09
2026-05-09,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,16,18,,68,,,-,-,-,,,2026-05-09,2026-05-09
